"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Latitude","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocatioin"
"2018","AL","Alabama","Macon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","83.9",,,"83.0","84.7","18,439","32.38575719","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.69271411 32.38575719)"
"2018","AL","Alabama","Macon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","82.3",,,"81.5","83.1","18,439","32.38575719","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.69271411 32.38575719)"
"2018","AL","Alabama","Madison","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.9",,,"78.2","79.5","366,519","34.7629041","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.5506924 34.7629041)"
"2018","AL","Alabama","Madison","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.8",,,"77.1","78.5","366,519","34.7629041","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.5506924 34.7629041)"
"2018","AL","Alabama","Marengo","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.3",,,"80.7","81.9","19,066","32.24802803","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.78897342 32.24802803)"
"2018","AL","Alabama","Marengo","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","79",,,"78.3","79.7","19,066","32.24802803","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.78897342 32.24802803)"
"2018","AL","Alabama","Marion","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"76.9","78.7","29,763","34.13691691","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.88740512 34.13691691)"
"2018","AL","Alabama","Marion","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.7",,,"73.6","75.8","29,763","34.13691691","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.88740512 34.13691691)"
"2018","AL","Alabama","Marshall","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.2",,,"75.3","77.2","96,109","34.36718343","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.30608505 34.36718343)"
"2018","AL","Alabama","Marshall","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.2",,,"73.2","75.3","96,109","34.36718343","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.30608505 34.36718343)"
"2018","AL","Alabama","Mobile","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.4",,,"78.8","80.1","413,757","30.78657016","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.20658862 30.78657016)"
"2018","AL","Alabama","Mobile","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.2",,,"77.5","78.9","413,757","30.78657016","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.20658862 30.78657016)"
"2018","AL","Alabama","Monroe","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.3",,,"80.7","81.9","21,067","31.57086205","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.36533405 31.57086205)"
"2018","AL","Alabama","Monroe","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.7",,,"78.0","79.4","21,067","31.57086205","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.36533405 31.57086205)"
"2018","AL","Alabama","Montgomery","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.1",,,"80.4","81.7","225,763","32.22034164","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.20804808 32.22034164)"
"2018","AL","Alabama","Montgomery","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","80.4",,,"79.7","81.0","225,763","32.22034164","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.20804808 32.22034164)"
"2018","AL","Alabama","Morgan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.4",,,"76.6","78.3","119,089","34.4534685","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.85332071 34.4534685)"
"2018","AL","Alabama","Morgan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.4",,,"74.4","76.3","119,089","34.4534685","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.85332071 34.4534685)"
"2018","AL","Alabama","Perry","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.9",,,"81.2","82.6","9,140","32.63868928","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.29439436 32.63868928)"
"2018","AL","Alabama","Perry","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","80.5",,,"79.7","81.3","9,140","32.63868928","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.29439436 32.63868928)"
"2018","AL","Alabama","Pickens","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.1",,,"79.4","80.7","19,938","33.28043578","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.08874093 33.28043578)"
"2018","AL","Alabama","Pickens","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.1",,,"77.4","78.8","19,938","33.28043578","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.08874093 33.28043578)"
"2018","AL","Alabama","Pike","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78",,,"77.1","78.9","33,338","31.80252217","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.94116812 31.80252217)"
"2018","AL","Alabama","Pike","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78",,,"77.3","78.7","33,338","31.80252217","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.94116812 31.80252217)"
"2018","AL","Alabama","Randolph","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.2",,,"78.4","80.0","22,725","33.29367147","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.45907232 33.29367147)"
"2018","AL","Alabama","Randolph","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.4",,,"75.4","77.3","22,725","33.29367147","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.45907232 33.29367147)"
"2018","AL","Alabama","Russell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79",,,"78.3","79.6","57,781","32.28842421","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.18445744 32.28842421)"
"2018","AL","Alabama","Russell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.3",,,"77.6","79.0","57,781","32.28842421","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.18445744 32.28842421)"
"2018","AL","Alabama","St. Clair","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"76.4","78.2","88,690","33.71565784","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.3149495 33.71565784)"
"2018","AL","Alabama","St. Clair","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.6",,,"74.6","76.6","88,690","33.71565784","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.3149495 33.71565784)"
"2018","AL","Alabama","Shelby","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.6",,,"76.8","78.3","215,707","33.26422221","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.66104603 33.26422221)"
"2018","AL","Alabama","Shelby","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.2",,,"75.3","77.0","215,707","33.26422221","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.66104603 33.26422221)"
"2018","AL","Alabama","Sumter","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","82.1",,,"81.4","82.9","12,691","32.58923369","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.1995063 32.58923369)"
"2018","AL","Alabama","Sumter","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","81.2",,,"80.4","81.9","12,691","32.58923369","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.1995063 32.58923369)"
"2018","AL","Alabama","Talladega","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.4",,,"78.7","80.1","79,828","33.38016157","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.16578887 33.38016157)"
"2018","AL","Alabama","Talladega","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.6",,,"76.8","78.3","79,828","33.38016157","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.16578887 33.38016157)"
"2018","AL","Alabama","Tallapoosa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.6",,,"78.9","80.3","40,497","32.86282332","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.79743161 32.86282332)"
"2018","AL","Alabama","Tallapoosa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.6",,,"75.7","77.5","40,497","32.86282332","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.79743161 32.86282332)"
"2018","AL","Alabama","Tuscaloosa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"77.0","78.5","208,911","33.28961016","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.52507429 33.28961016)"
"2018","AL","Alabama","Tuscaloosa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78",,,"77.3","78.8","208,911","33.28961016","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.52507429 33.28961016)"
"2018","AL","Alabama","Walker","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.9",,,"77.0","78.8","63,711","33.80308206","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.29738289 33.80308206)"
"2018","AL","Alabama","Walker","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.3",,,"74.2","76.4","63,711","33.80308206","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.29738289 33.80308206)"
"2018","AL","Alabama","Washington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.2",,,"78.5","79.9","16,378","31.40764298","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.20779087 31.40764298)"
"2018","AL","Alabama","Washington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.6",,,"75.8","77.4","16,378","31.40764298","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.20779087 31.40764298)"
"2018","AL","Alabama","Wilcox","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","82.9",,,"82.2","83.5","10,627","31.98925616","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.30801913 31.98925616)"
"2018","AL","Alabama","Wilcox","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","80.9",,,"80.1","81.6","10,627","31.98925616","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.30801913 31.98925616)"
"2018","AL","Alabama","Winston","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.9",,,"76.9","78.9","23,660","34.14919919","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.37360952 34.14919919)"
"2018","AL","Alabama","Winston","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.5",,,"73.3","75.6","23,660","34.14919919","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.37360952 34.14919919)"
"2018","AK","Alaska","Aleutians East","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","68.7",,,"67.9","69.6","3,515","55.35903757","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-161.979848 55.35903757)"
"2018","AK","Alaska","Aleutians East","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","69.5",,,"68.6","70.3","3,515","55.35903757","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-161.979848 55.35903757)"
"2018","AK","Alaska","Aleutians West","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.7",,,"66.9","68.4","5,723","52.8107872","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-107.825461 52.8107872)"
"2018","AK","Alaska","Aleutians West","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","69.1",,,"68.4","69.8","5,723","52.8107872","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-107.825461 52.8107872)"
"2018","AK","Alaska","Anchorage","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.8",,,"70.1","71.5","291,538","61.1504589","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-149.1141071 61.1504589)"
"2018","AK","Alaska","Anchorage","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","71.3",,,"70.6","72.1","291,538","61.1504589","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-149.1141071 61.1504589)"
"2018","AK","Alaska","Bethel","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.6",,,"69.3","71.7","18,216","60.91560276","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-159.8247503 60.91560276)"
"2018","AK","Alaska","Bethel","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","72",,,"70.9","73.0","18,216","60.91560276","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-159.8247503 60.91560276)"
"2018","AK","Alaska","Bristol Bay","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.2",,,"70.5","71.9","877","58.74223433","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-156.701884 58.74223433)"
"2018","AK","Alaska","Bristol Bay","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","69.6",,,"68.9","70.4","877","58.74223433","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-156.701884 58.74223433)"
"2018","AK","Alaska","Denali","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69",,,"67.9","70.0","2,059","63.67350143","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-150.0088291 63.67350143)"
"2018","AK","Alaska","Denali","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","68.5",,,"67.4","69.5","2,059","63.67350143","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-150.0088291 63.67350143)"
"2018","AK","Alaska","Dillingham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71",,,"69.9","72.0","5,000","59.79999618","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-158.2125392 59.79999618)"
"2018","AK","Alaska","Dillingham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","71.5",,,"70.5","72.4","5,000","59.79999618","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-158.2125392 59.79999618)"
"2018","AK","Alaska","Fairbanks North Star","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.7",,,"66.8","68.6","98,971","64.80852672","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-146.5624138 64.80852672)"
